Data,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
06/08/2023 19:54:44,-0.23,2,0.35,0.01,0.02,-0.02
06/08/2023 19:54:45,-0.19,2.01,0.11,-0.01,0.01,-0.02
06/08/2023 19:54:45,-0.16,2.24,-0.24,0.02,0.02,-0.01
06/08/2023 19:54:46,-0.25,1.82,0.1,-0.01,0.02,-0.03
06/08/2023 19:54:46,-0.23,2.39,0.05,0,0.02,-0.02
06/08/2023 19:54:47,-0.19,2.59,0.03,-0.01,0.02,-0.02
06/08/2023 19:54:47,-0.20,2.59,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:48,-0.18,2.6,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:48,-0.20,2.59,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:49,-0.20,2.6,0.06,-0.01,0.02,-0.02
06/08/2023 19:54:49,-0.19,2.59,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:50,-0.21,2.62,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:50,-0.20,2.58,0.04,-0.01,0.02,-0.02
06/08/2023 19:54:51,-0.21,2.61,0.04,-0.01,0.02,-0.02
06/08/2023 19:54:51,-0.21,2.62,0.07,-0.01,0.02,-0.02
06/08/2023 19:54:52,-0.24,2.63,0.09,-0.01,0.02,-0.02
06/08/2023 19:54:52,-0.24,2.62,0.11,-0.01,0.02,-0.02
06/08/2023 19:54:53,-0.23,2.64,0.1,-0.01,0.02,-0.02
06/08/2023 19:54:53,-0.23,2.61,0.08,-0.01,0.02,-0.02
06/08/2023 19:54:54,-0.25,2.61,0.1,-0.01,0.02,-0.02
06/08/2023 19:54:54,-0.23,2.6,0.08,-0.01,0.02,-0.02
06/08/2023 19:54:55,-0.22,2.61,0.06,-0.01,0.03,-0.02
06/08/2023 19:54:55,-0.20,2.58,0.03,-0.01,0.02,-0.02
06/08/2023 19:54:56,-0.20,2.57,0.03,-0.01,0.02,-0.02
06/08/2023 19:54:56,-0.19,2.58,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:57,-0.21,2.6,0.03,-0.01,0.02,-0.02
06/08/2023 19:54:57,-0.20,2.61,0.04,-0.01,0.02,-0.02
06/08/2023 19:54:58,-0.17,2.6,0.05,-0.01,0.02,-0.02
06/08/2023 19:54:58,-0.22,2.62,0.02,-0.01,0.02,-0.02
06/08/2023 19:54:59,-0.22,2.62,0.06,-0.01,0.02,-0.02
06/08/2023 19:54:59,-0.21,2.61,0.06,-0.01,0.02,-0.02
06/08/2023 19:55:00,-0.19,2.61,0.06,-0.01,0.02,-0.02
06/08/2023 19:55:00,-0.22,2.64,0.09,-0.01,0.02,-0.02
06/08/2023 19:55:01,-0.25,2.61,0.09,-0.01,0.02,-0.02
06/08/2023 19:55:01,-0.23,2.66,0.07,-0.01,0.02,-0.02
06/08/2023 19:55:02,-0.25,2.53,0.11,-0.01,0.02,-0.02
06/08/2023 19:55:02,-0.26,2.63,0.14,-0.01,0.02,-0.02
06/08/2023 19:55:03,-0.16,2.59,0.02,0,0.03,-0.02
06/08/2023 19:55:03,-0.23,2.8,0.01,-0.01,0.03,-0.02
06/08/2023 19:55:04,-0.19,2.85,-0.02,-0.01,0.01,-0.02
06/08/2023 19:55:04,-0.24,2.72,0.01,-0.01,0.03,-0.02
06/08/2023 19:55:05,-0.26,2.41,0.1,-0.01,0.02,-0.01
06/08/2023 19:55:05,-0.11,4.34,-0.44,0.03,0.01,-0.02
06/08/2023 19:55:06,-0.16,4.73,-0.52,0,0.01,-0.01
06/08/2023 19:55:06,-0.34,5,-0.57,-0.01,-0.01,-0.01
06/08/2023 19:55:07,-0.16,2.05,-0.01,-0.04,0.06,-0.03
06/08/2023 19:55:07, 0.20,3.59,-0.47,0.02,0.01,-0.04
06/08/2023 19:55:08, 0.36,2.41,0.17,0.01,-0.05,-0.16
06/08/2023 19:55:08, 1.10,3.47,-0.11,0.01,-0.09,-0.3
06/08/2023 19:55:09, 1.50,2.37,0.02,0.01,-0.14,-0.43
06/08/2023 19:55:09, 3.39,3.63,0.65,0,0.12,-0.6
06/08/2023 19:55:10, 4.96,3.36,-0.26,-0.04,0.09,-0.57
06/08/2023 19:55:10, 2.40,4.57,-0.28,-0.03,-0.17,-0.42
06/08/2023 19:55:11, 1.64,4.5,-1.08,0.01,-0.07,-0.18
06/08/2023 19:55:11, 0.82,4.3,-0.72,0.02,0.02,-0.09
06/08/2023 19:55:12, 1.21,3.34,-1.27,-0.22,0.08,-0.08
06/08/2023 19:55:12, 0.96,2.63,0.71,0,0.01,-0.06
06/08/2023 19:55:13, 0.39,5.54,0.76,-0.02,0.13,-0.04
06/08/2023 19:55:13, 1.01,4.66,-0.42,0.04,0.13,-0.05
06/08/2023 19:55:14, 0.36,3.09,-2.76,-0.06,0.01,-0.01
06/08/2023 19:55:14,-0.33,3.43,-0.23,0.01,0.01,-0.04
06/08/2023 19:55:15, 0.15,2.77,-0.13,0.01,0,-0.01
06/08/2023 19:55:15,-0.29,2.48,0.46,-0.08,0.01,0.01
06/08/2023 19:55:16,-0.18,2.28,0.07,0,-0.03,0
06/08/2023 19:55:16, 0.10,2.07,0.39,0.02,0.02,-0.02
06/08/2023 19:55:17, 0.10,2.87,0.07,0.1,0.13,-0.04
06/08/2023 19:55:17,-0.18,2.74,0.58,0.05,0.02,-0.04
06/08/2023 19:55:18,-0.16,2.79,0.32,-0.02,0.05,-0.02
06/08/2023 19:55:18,-0.75,1.95,-0.06,-0.03,0,0
06/08/2023 19:55:19,-0.44,1.98,0.12,0.01,-0.03,0.01
06/08/2023 19:55:19,-0.25,2.17,-0.37,-0.02,0.05,0
06/08/2023 19:55:20,-0.83,1.86,0.14,-0.01,0.04,-0.01
06/08/2023 19:55:20, 0.10,1.68,0.27,-0.03,0.03,-0.02
06/08/2023 19:55:21,-0.23,3.04,0.12,0.05,0,-0.02
06/08/2023 19:55:21,-0.02,2.35,0.6,0,0.02,-0.02
06/08/2023 19:55:22, 0.00,2.51,-0.92,-0.03,0.04,-0.02
06/08/2023 19:55:22,-0.24,2.73,-0.1,-0.06,0,-0.01
06/08/2023 19:55:23,-0.35,2.02,0.51,0.03,0.01,-0.01
06/08/2023 19:55:23, 1.12,1.66,-0.61,0.05,0.04,-0.04
06/08/2023 19:55:24, 0.09,2.51,0.13,0.01,-0.01,-0.02
06/08/2023 19:55:24, 0.09,2.45,0.04,0.04,-0.02,-0.02
06/08/2023 19:55:25, 0.08,2.53,0.45,0,-0.01,-0.03
06/08/2023 19:55:25,-0.52,3.02,-0.11,0,0.06,-0.03
06/08/2023 19:55:26,-0.57,3.02,-0.03,-0.02,-0.03,0
06/08/2023 19:55:26,-0.53,2.8,0.37,0.01,0,0
06/08/2023 19:55:27,-0.19,1.86,0.21,-0.03,-0.03,0
06/08/2023 19:55:27,-0.75,3.96,0.53,-0.04,0,-0.01
06/08/2023 19:55:28,-0.15,4.2,0.31,0.01,0.06,-0.01
06/08/2023 19:55:28,-1.38,2.61,-0.09,-0.06,-0.06,-0.02
06/08/2023 19:55:29, 0.16,1.29,0.26,-0.04,0.01,-0.02
06/08/2023 19:55:29,-0.68,1.53,-0.01,0.02,-0.01,-0.01
06/08/2023 19:55:30,-0.52,2.59,1.13,0,0.08,-0.01
06/08/2023 19:55:30, 0.08,2.07,0.9,0.02,0.13,-0.01
06/08/2023 19:55:31,-0.17,2.47,0.52,-0.02,0.03,-0.02
06/08/2023 19:55:31,-0.12,3.11,-0.29,0,0,-0.01
06/08/2023 19:55:32, 0.04,2.81,-0.08,0.04,-0.01,-0.02
06/08/2023 19:55:32,-0.06,2.82,-0.27,-0.03,0.02,-0.05
06/08/2023 19:55:33,-0.02,3.66,-0.16,-0.01,0,-0.04
06/08/2023 19:55:33, 0.07,3.9,-0.05,-0.02,0.06,-0.02
06/08/2023 19:55:34, 0.22,3.69,-0.37,0.01,-0.04,-0.01
06/08/2023 19:55:34,-0.20,3.71,0.01,0,-0.02,0.01
06/08/2023 19:55:35,-0.36,2.54,0.3,-0.05,0.04,0.01
06/08/2023 19:55:35,-0.17,2.29,0.89,0.07,0.07,0
06/08/2023 19:55:36,-0.42,2.74,0.64,0.05,0.03,0.01
06/08/2023 19:55:36, 0.11,2.2,-0.13,0.05,-0.02,-0.02
06/08/2023 19:55:37,-0.01,1.86,-0.21,0.01,0.02,-0.03
06/08/2023 19:55:37,-0.13,3.71,-0.45,0.06,0.02,-0.03
06/08/2023 19:55:38,-0.17,2.21,-0.1,0.01,0.03,-0.03
06/08/2023 19:55:38, 0.06,2.12,-0.36,-0.02,0.09,-0.03
06/08/2023 19:55:39,-0.40,2.69,-0.42,-0.07,-0.01,0
06/08/2023 19:55:39, 0.14,3.06,-0.19,-0.03,0.11,-0.02
06/08/2023 19:55:40,-0.15,2.83,0.39,-0.03,0.04,-0.04
06/08/2023 19:55:40,-0.03,2.18,0.26,-0.06,-0.02,-0.03
06/08/2023 19:55:41,-0.38,1.64,0.69,-0.01,0.02,-0.03
06/08/2023 19:55:41,-0.05,3.21,-0.18,0.02,0.01,-0.02
06/08/2023 19:55:42,-0.44,3.13,0.05,0.02,0.01,0
06/08/2023 19:55:42,-0.31,3.23,-0.1,-0.02,0.01,0
06/08/2023 19:55:43,-0.35,2.45,-0.08,-0.03,0.05,0
06/08/2023 19:55:43, 0.36,2.64,0.11,0.05,0,-0.04
06/08/2023 19:55:44,-0.83,2.31,0.79,-0.01,0.06,-0.02
06/08/2023 19:55:44, 0.01,2.72,0.06,0.01,0.06,-0.02
06/08/2023 19:55:45,-0.33,2.65,0.32,0.01,0.03,-0.02
06/08/2023 19:55:45,-0.24,2.72,0.07,0.01,0,-0.02
06/08/2023 19:55:46,-1.08,2.56,0.51,-0.04,0.03,-0.03
06/08/2023 19:55:46,-0.13,2.54,-0.22,-0.04,-0.02,-0.01
06/08/2023 19:55:47, 0.01,2.6,-0.18,-0.04,0,-0.03
06/08/2023 19:55:47,-0.58,3.07,-0.04,0.02,0,-0.02
06/08/2023 19:55:48,-0.76,3.59,-0.1,-0.01,-0.03,0
06/08/2023 19:55:48,-0.37,-0.65,1.11,0.07,0.1,-0.04
06/08/2023 19:55:49,-0.23,2.72,1.36,-0.02,-0.01,-0.02
06/08/2023 19:55:49,-0.20,2.31,-0.06,-0.01,0.03,-0.03
06/08/2023 19:55:50,-0.05,2.52,-0.36,0,0.03,-0.03
06/08/2023 19:55:50,-0.28,2.22,0.08,0,0.06,-0.01
06/08/2023 19:55:51, 0.02,2.11,-0.22,0,0.02,-0.01
06/08/2023 19:55:51,-0.38,2.07,-0.05,-0.01,0.05,-0.01
06/08/2023 19:55:52,-0.14,2.01,-0.05,-0.02,0.05,0
06/08/2023 19:55:52,-0.55,2.39,0.22,0.03,0.02,0.01
06/08/2023 19:55:53,-0.04,2.24,0,-0.03,0.04,0
06/08/2023 19:55:53, 0.01,2.22,0.06,-0.01,0.04,-0.02
06/08/2023 19:55:54, 0.19,2.27,0.23,-0.01,-0.01,-0.05
06/08/2023 19:55:54,-0.29,2.23,0.23,0.03,-0.01,-0.03
06/08/2023 19:55:55, 0.21,2.2,0.18,0,0,-0.03
06/08/2023 19:55:55,-0.04,2.14,-0.14,-0.01,0.02,-0.03
06/08/2023 19:55:56,-0.83,2.16,0.52,0.02,-0.07,-0.01
06/08/2023 19:55:56, 0.29,2.25,0.6,-0.05,-0.08,0
06/08/2023 19:55:57,-0.46,2.16,0.04,0.02,-0.05,0
06/08/2023 19:55:57,-0.24,1.87,0.15,-0.01,-0.01,-0.01
06/08/2023 19:55:58,-0.34,2.35,0.13,0.02,-0.03,0
06/08/2023 19:55:58,-0.93,1.92,0.66,-0.02,-0.03,0
06/08/2023 19:55:59,-1.30,2.08,1.12,0,-0.02,-0.02
06/08/2023 19:55:59,-0.34,2.25,0.21,0.03,0.03,-0.01
06/08/2023 19:56:00,-0.32,2.22,0.27,0,0.03,-0.03
06/08/2023 19:56:00,-0.24,2.19,0.2,-0.01,0.03,-0.02
06/08/2023 19:56:01, 0.05,2.38,0.09,0.01,0.01,-0.01
06/08/2023 19:56:01,-0.28,2.37,0.09,0,0,-0.03
06/08/2023 19:56:02, 0.10,2.42,0.14,0.01,0.05,-0.01
06/08/2023 19:56:02,-0.17,2.39,0.17,-0.03,0.03,-0.01
06/08/2023 19:56:03,-0.29,2.18,-0.32,0,0.02,-0.01
06/08/2023 19:56:03,-0.44,2.25,0.05,-0.01,0.04,-0.02
06/08/2023 19:56:04,-0.06,2.7,0.11,-0.01,0.03,-0.03
06/08/2023 19:56:04,-0.17,2.71,0.25,-0.01,0.01,-0.01
06/08/2023 19:56:05,-0.32,2.52,0.26,0.01,0,-0.03
06/08/2023 19:56:05,-0.37,2.45,0.21,-0.01,0.02,-0.03
06/08/2023 19:56:06, 0.01,2.48,0.01,0,0.03,-0.03
06/08/2023 19:56:06,-0.06,2.18,0.32,-0.01,0.02,-0.02
06/08/2023 19:56:07,-0.12,2.15,0.09,0,0.03,-0.02
06/08/2023 19:56:07,-0.29,2.77,-0.16,0,0,-0.02
06/08/2023 19:56:08,-0.18,2.74,0.1,-0.01,0.03,-0.02
06/08/2023 19:56:08,-0.30,2.51,-0.06,-0.01,0.01,-0.02
06/08/2023 19:56:09,-0.70,2.48,0.14,-0.01,0.01,-0.03
06/08/2023 19:56:09,-0.36,3.6,-0.3,0.01,0.02,-0.02
06/08/2023 19:56:10,-0.15,4.23,-0.18,-0.01,0.02,-0.02
06/08/2023 19:56:10,-0.28,2.69,-0.33,-0.02,0.04,-0.01
06/08/2023 19:56:11,-0.53,2.92,-0.12,0.02,0,-0.02
06/08/2023 19:56:11,-0.44,2.32,-0.28,-0.03,0.03,-0.02
06/08/2023 19:56:12,-0.54,2.41,0.26,-0.03,0.05,-0.02
06/08/2023 19:56:12,-0.37,1.87,0.53,-0.01,0.06,-0.02
06/08/2023 19:56:13,-0.17,1.36,0.04,0.03,-0.01,-0.02
06/08/2023 19:56:13,-0.39,2.05,0.72,-0.04,0.01,-0.03
06/08/2023 19:56:14,-0.17,1.97,0.17,-0.01,0.04,-0.04
06/08/2023 19:56:14,-0.30,2.14,0.04,0,0.01,-0.06
06/08/2023 19:56:15,-0.14,2.34,0.2,0.01,0.01,-0.1
06/08/2023 19:56:15,-0.18,2.23,0.25,0.01,0.02,-0.13
06/08/2023 19:56:16,-0.27,2.13,0.13,0.01,-0.01,-0.12
06/08/2023 19:56:16,-0.62,2.25,0.44,0.03,-0.04,-0.12
06/08/2023 19:56:17,-0.73,2.64,-0.32,0,0.02,-0.13
06/08/2023 19:56:17,-0.39,3.05,-0.23,0.02,-0.04,-0.14
06/08/2023 19:56:18,-0.72,4.09,0.47,-0.03,-0.06,-0.23
06/08/2023 19:56:18, 0.89,4,-0.78,0.03,-0.05,-0.35
06/08/2023 19:56:19, 0.97,2.63,0.56,0.01,-0.14,-0.41
06/08/2023 19:56:19, 0.85,4.21,-0.18,0.07,-0.1,-0.4
06/08/2023 19:56:20, 0.61,2.76,-0.13,-0.03,-0.07,-0.32
06/08/2023 19:56:20, 0.13,3.51,-0.08,0.02,-0.01,-0.19
06/08/2023 19:56:21,-0.28,3.47,-0.05,0.01,0.04,-0.08
06/08/2023 19:56:21,-0.19,3.98,-0.3,0.01,0,-0.03
06/08/2023 19:56:22,-0.34,3.78,-0.56,-0.03,-0.02,-0.03
06/08/2023 19:56:22,-0.30,3.62,-0.51,-0.01,0.07,-0.04
06/08/2023 19:56:23,-0.44,2.65,0.29,0,0,-0.02
06/08/2023 19:56:23,-0.22,4.16,-0.34,0.02,-0.01,-0.02
06/08/2023 19:56:24,-0.39,3.19,0,-0.04,0,-0.02
06/08/2023 19:56:24,-0.37,3.68,0.06,-0.02,-0.01,-0.01
06/08/2023 19:56:25,-0.15,2.82,-0.16,-0.02,-0.02,0
06/08/2023 19:56:25,-0.17,2.55,-0.09,-0.02,0,-0.01
06/08/2023 19:56:26, 0.23,2.53,1.24,-0.01,0.02,-0.03
06/08/2023 19:56:26,-0.02,2.23,-0.33,-0.12,0,-0.02
06/08/2023 19:56:27,-0.08,2.47,0.2,-0.05,0.01,-0.01
06/08/2023 19:56:27,-0.04,2.57,0.14,0,0.04,-0.02
06/08/2023 19:56:28,-0.12,1.97,0.33,0,0.04,-0.02
06/08/2023 19:56:28,-0.04,1.73,0.35,-0.05,0.01,-0.01
06/08/2023 19:56:29,-0.14,1.61,0.46,0,0,0.01
06/08/2023 19:56:29,-0.17,1.71,0.18,-0.01,0.02,0.02
06/08/2023 19:56:30,-0.24,1.8,0.38,-0.02,0.01,0.04
06/08/2023 19:56:30,-0.40,2.92,0.21,0.02,0.04,0.09
06/08/2023 19:56:31,-0.59,2.89,0.23,0.01,0.08,0.18
06/08/2023 19:56:31,-1.02,2.96,-0.19,0.01,0.11,0.21
06/08/2023 19:56:32,-1.16,3.11,0.43,0.01,0.08,0.24
06/08/2023 19:56:32,-1.14,3.01,0.22,-0.05,0.09,0.2
06/08/2023 19:56:33,-0.96,2.97,0.13,-0.01,0.09,0.16
06/08/2023 19:56:33,-1.16,2.97,-0.64,-0.07,0.09,0.12
06/08/2023 19:56:34,-0.68,2.77,0.04,-0.08,0.08,0.03
06/08/2023 19:56:34,-0.13,3.33,0.2,0.03,-0.04,-0.04
06/08/2023 19:56:35,-0.38,2.71,-0.41,0.04,0.04,-0.02
06/08/2023 19:56:35,-0.31,3.26,-0.06,-0.02,0.01,-0.01
06/08/2023 19:56:36,-0.61,3.15,-0.01,-0.02,0.06,-0.01
06/08/2023 19:56:36,-0.56,2.6,-0.25,-0.03,0.01,-0.01
06/08/2023 19:56:37, 0.01,2.34,-0.24,-0.03,0.06,-0.01
06/08/2023 19:56:37,-0.42,2.66,0.04,0,0.03,0
06/08/2023 19:56:38,-0.14,2.57,-0.05,0,0.01,-0.01
06/08/2023 19:56:38,-0.32,3.46,-0.2,-0.07,0.03,-0.02
06/08/2023 19:56:39,-0.32,3.27,0.12,-0.02,0.03,-0.01
06/08/2023 19:56:39,-0.41,3.2,0.05,0,0.03,-0.01
06/08/2023 19:56:40, 0.15,2.85,-0.55,0.02,0.01,-0.02
06/08/2023 19:56:40,-0.39,2.89,-0.89,-0.04,-0.04,-0.02
06/08/2023 19:56:41,-0.50,2.62,-0.32,-0.04,0.03,-0.02
06/08/2023 19:56:41,-0.56,2.83,0.07,-0.01,0.01,-0.01
06/08/2023 19:56:42,-0.13,2.84,0.17,0,0.04,0
06/08/2023 19:56:42,-0.61,2.67,-0.1,-0.02,0,0
06/08/2023 19:56:43,-0.32,2.91,-0.29,-0.02,-0.05,0.01
06/08/2023 19:56:43,-0.33,2.66,-0.21,-0.05,0.03,0
06/08/2023 19:56:44,-0.25,2.47,0.21,-0.02,0.02,0.01
06/08/2023 19:56:44,-0.33,2.72,0.71,-0.02,-0.04,-0.01
06/08/2023 19:56:45, 0.03,2.43,-0.15,-0.03,0.02,-0.01
06/08/2023 19:56:45, 0.16,2.46,0.12,0.01,0,0.01
06/08/2023 19:56:46,-0.14,2.36,0.04,-0.06,0.06,0
06/08/2023 19:56:46, 0.10,2.15,0.23,0,0.05,0
06/08/2023 19:56:47,-0.00,2.13,0.13,-0.01,-0.02,0.01
06/08/2023 19:56:47,-0.44,2.18,-0.27,0,-0.04,0.01
06/08/2023 19:56:48, 0.04,2.49,-0.04,0,0.02,0
06/08/2023 19:56:48, 0.40,2.19,1.17,0.01,0.01,0.01
06/08/2023 19:56:49, 0.45,1.73,0.52,-0.03,-0.05,0
06/08/2023 19:56:49,-0.02,1.46,-0.77,-0.12,-0.01,0.01
06/08/2023 19:56:50, 0.28,1.97,0.26,-0.03,0.02,-0.02
06/08/2023 19:56:50, 0.09,2.11,0.49,-0.03,0.05,-0.01
06/08/2023 19:56:51,-0.14,3.09,0.02,0,0,-0.01
06/08/2023 19:56:51, 0.22,2.51,0.15,-0.04,0.01,0
06/08/2023 19:56:52, 0.56,2.41,0.24,0.01,0.03,-0.01
06/08/2023 19:56:52,-0.29,2.3,0.42,-0.06,0.08,-0.01
06/08/2023 19:56:53,-0.03,2.79,0.52,0.09,0.05,0
06/08/2023 19:56:53,-0.35,2.09,-0.73,0.1,0,-0.01
06/08/2023 19:56:54,-0.19,2.66,-0.41,-0.03,-0.06,-0.01
06/08/2023 19:56:54,-0.52,3.29,0.29,0.02,0.04,0.03
06/08/2023 19:56:55,-0.11,3.07,-0.13,-0.03,0.01,0.02
06/08/2023 19:56:55, 0.01,3.28,-0.56,0,-0.02,0.02
06/08/2023 19:56:56,-0.63,3.4,-0.09,-0.02,0.03,0.02
06/08/2023 19:56:56,-0.32,2.94,0,0.01,-0.02,0.03
06/08/2023 19:56:57,-0.09,2.44,0.55,0.04,0.05,0.02
06/08/2023 19:56:57,-1.14,2.75,0.43,-0.16,-0.17,0.03
06/08/2023 19:56:58,-0.02,2.73,0.67,0.04,0.03,-0.03
06/08/2023 19:56:58, 0.65,2.6,-0.83,-0.04,-0.04,-0.05
06/08/2023 19:56:59, 0.61,2.74,-0.04,-0.01,-0.09,-0.01
06/08/2023 19:56:59, 1.05,2.51,0.41,0,0.06,-0.04
06/08/2023 19:57:00, 0.34,1.47,0.01,0,0.05,-0.02
06/08/2023 19:57:00, 0.30,1.74,0.25,-0.04,0.03,0
06/08/2023 19:57:01, 0.07,1.6,0.49,-0.01,0.06,0.01
06/08/2023 19:57:01,-0.36,1.15,0.47,0.01,0.02,0.05
06/08/2023 19:57:02,-0.53,1.1,0.26,-0.02,0.02,0.09
06/08/2023 19:57:02,-0.76,1,0.5,-0.02,0.04,0.17
06/08/2023 19:57:03,-1.21,2.28,0.22,0.05,0.14,0.3
06/08/2023 19:57:03,-2.10,2.25,-0.68,-0.04,0.09,0.4
06/08/2023 19:57:04,-1.64,3.29,-1.15,0.06,0.02,0.4
06/08/2023 19:57:04,-1.06,2.89,0.05,0,0.21,0.32
06/08/2023 19:57:05,-1.02,3.69,0.21,-0.09,0.07,0.15
06/08/2023 19:57:05,-0.57,3.61,0.11,0.02,-0.04,0.09
06/08/2023 19:57:06, 0.57,2.75,-0.92,-0.02,-0.08,0
06/08/2023 19:57:06,-0.33,2.36,0.49,-0.1,0.02,-0.01
06/08/2023 19:57:07,-0.32,2.3,0.14,-0.03,-0.06,-0.01
06/08/2023 19:57:07,-0.37,2.08,-0.51,0.05,0.18,-0.04
06/08/2023 19:57:08,-1.53,1.19,1.19,0.03,0.01,-0.09
06/08/2023 19:57:08,-1.02,3.44,1.7,-0.05,-0.01,-0.04
06/08/2023 19:57:09,-0.17,2.94,0.77,0,0.1,0.01
06/08/2023 19:57:09, 0.02,2.76,0.58,-0.02,0.05,-0.02
06/08/2023 19:57:10,-0.16,2.54,0.29,0.06,-0.08,-0.01
06/08/2023 19:57:10,-0.70,2.62,0.8,-0.1,-0.15,-0.01
06/08/2023 19:57:11, 0.29,1.58,-0.36,0.05,-0.15,-0.01
06/08/2023 19:57:11, 0.36,1.39,0.29,-0.02,0.09,-0.02
06/08/2023 19:57:12, 0.09,2.29,-0.37,-0.07,0.1,-0.02
06/08/2023 19:57:12,-1.29,2.33,0.22,-0.01,0.08,-0.02
06/08/2023 19:57:13, 0.23,3.18,-0.67,0,0.02,-0.02
06/08/2023 19:57:13,-0.27,2.72,-0.03,0.01,-0.03,0
06/08/2023 19:57:14,-0.45,2.82,-0.4,0.01,0.02,0
06/08/2023 19:57:14, 0.21,2.19,-0.13,-0.04,0.01,-0.04
06/08/2023 19:57:15,-1.24,2.56,-0.55,-0.05,-0.17,0.05
06/08/2023 19:57:15,-0.55,2.72,0.07,0.15,-0.3,0.05
06/08/2023 19:57:16,-1.40,3.1,-0.63,0.04,0.07,0.02
06/08/2023 19:57:16,-0.49,2.57,-0.01,0.04,0.12,-0.03
06/08/2023 19:57:17,-0.50,2.56,-0.35,-0.06,0.06,-0.05
06/08/2023 19:57:17,-0.14,2.7,0.25,-0.02,0.01,-0.03
06/08/2023 19:57:18,-0.23,2.87,-0.37,0,-0.1,-0.03
06/08/2023 19:57:18, 0.58,2.87,0.54,0.05,0.01,-0.04
06/08/2023 19:57:19,-0.17,2.35,-0.16,-0.04,-0.11,-0.01
06/08/2023 19:57:19, 0.58,2.44,0.11,0,0.16,-0.05
06/08/2023 19:57:20, 0.32,2.45,-0.51,-0.01,0.09,-0.04
06/08/2023 19:57:20,-0.80,1.43,-0.76,-0.04,0.04,-0.06
06/08/2023 19:57:21,-0.81,1.18,-0.42,0.01,-0.01,-0.04
06/08/2023 19:57:21,-0.57,1.55,-0.31,-0.02,-0.04,-0.03
06/08/2023 19:57:22,-1.06,0.89,0.65,0.01,0.05,-0.01
06/08/2023 19:57:22,-0.94,2.02,-0.62,-0.03,0.01,0
06/08/2023 19:57:23,-0.69,2.25,-0.18,0.09,0,0.02
06/08/2023 19:57:23,-0.79,1.81,0.59,-0.09,0.07,0.02
06/08/2023 19:57:24,-0.24,1.38,0.02,0.04,0.03,0
06/08/2023 19:57:24, 0.21,1.75,0.42,0.02,0.01,0.03
06/08/2023 19:57:25,-1.20,2.09,-1.16,0.07,0.33,0.13
06/08/2023 19:57:25,-0.30,2.25,0.04,0,-0.01,0.13
06/08/2023 19:57:26,-0.48,2.2,-0.28,-0.02,0.03,0.12
06/08/2023 19:57:26,-0.43,2.44,0.2,-0.03,0.14,0.12
06/08/2023 19:57:27,-0.61,2.42,0.42,-0.02,0.08,0.11
06/08/2023 19:57:27,-0.02,2.46,0,-0.02,0.09,0.16
06/08/2023 19:57:28,-0.91,3.95,0.23,-0.03,0.15,0.22
06/08/2023 19:57:28,-0.82,3.87,-0.04,0.05,0.08,0.27
06/08/2023 19:57:29,-1.10,4.27,-0.87,-0.03,0.05,0.26
06/08/2023 19:57:29,-0.77,3.98,-0.72,-0.02,0.08,0.18
06/08/2023 19:57:30,-0.59,2.6,-0.24,-0.06,0.08,0.12
06/08/2023 19:57:30,-0.46,3.49,-0.35,0.01,0.07,0.06
06/08/2023 19:57:31,-0.39,4.23,-0.5,-0.04,0.09,0.06
06/08/2023 19:57:31,-0.35,3.66,-0.24,-0.01,0.03,0.04
06/08/2023 19:57:32,-0.20,3.7,-0.42,-0.01,0.07,0
06/08/2023 19:57:32,-0.08,3.54,-0.55,0.06,0.01,-0.01
06/08/2023 19:57:33,-0.06,3.25,0.08,0.03,0.04,-0.06
06/08/2023 19:57:33,-0.24,2.62,-0.72,-0.03,0.05,-0.05
06/08/2023 19:57:34,-0.80,2.49,-0.01,-0.03,0.05,0
06/08/2023 19:57:34,-1.03,2.49,-0.1,-0.01,0.02,0.03
06/08/2023 19:57:35,-1.36,2.52,0.42,-0.02,0,0.03
06/08/2023 19:57:35,-1.06,2.41,0.11,-0.04,0.01,0.02
06/08/2023 19:57:36,-0.76,1.96,0.23,0.01,0.01,-0.01
06/08/2023 19:57:36,-0.70,1.99,0.2,-0.02,0.02,-0.02
06/08/2023 19:57:37,-0.70,2.14,0.26,-0.02,0.03,-0.01
06/08/2023 19:57:37,-0.08,2.53,0.5,-0.02,0.04,-0.08
06/08/2023 19:57:38,-0.31,2.65,0.59,0,0.03,-0.08
06/08/2023 19:57:38,-0.42,2.45,0.07,0.01,-0.04,-0.03
06/08/2023 19:57:39,-0.36,2.05,0.7,0.07,-0.08,-0.08
06/08/2023 19:57:39, 0.93,2.37,-0.34,-0.13,-0.02,-0.18
06/08/2023 19:57:40, 0.49,3.29,0.3,-0.03,-0.02,-0.15
06/08/2023 19:57:40, 0.38,2.99,0.11,0.03,-0.01,-0.13
06/08/2023 19:57:41, 0.01,2.7,0.43,0.04,0.07,-0.11
06/08/2023 19:57:41, 0.38,2.68,-0.45,-0.02,0,-0.08
06/08/2023 19:57:42, 0.17,2.25,-0.62,0.01,-0.04,-0.09
